2026-05-01T00:45:51.187Z | GET /api/admin/quartos/lixeira? | 3ms | 304
2026-05-01T00:45:59.204Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T00:45:59.211Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T00:45:59.246Z | GET /api/admin/dashboard/ocupacao-por-tipo | 21ms | 404
2026-05-01T00:45:59.249Z | GET /api/admin/dashboard/ocupacao-por-tipo | 23ms | 404
2026-05-01T00:46:29.202Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T00:46:59.212Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T00:47:01.779Z | POST /api/clientes/identificar | 13ms | 200
2026-05-01T00:47:03.506Z | GET /api/quartos/disponiveis?tipo=standard | 9ms | 200
2026-05-01T00:47:15.768Z | GET /api/quartos/disponiveis?tipo=standard | 7ms | 304
2026-05-01T00:47:29.235Z | GET /api/admin/dashboard/metrics | 6ms | 200
2026-05-01T00:47:35.014Z | GET /api/quartos/disponiveis?tipo=deluxe | 4ms | 200
2026-05-01T00:47:55.607Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T00:47:55.614Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T00:47:55.635Z | GET /api/admin/reservas?limit=500 | 12ms | 304
2026-05-01T00:47:55.644Z | GET /api/admin/reservas?limit=500 | 7ms | 304
2026-05-01T00:47:59.531Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T00:47:59.559Z | GET /api/admin/reservas?limit=500 | 6ms | 304
2026-05-01T00:48:00.151Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T00:48:00.174Z | GET /api/admin/reservas?limit=500 | 5ms | 304
2026-05-01T00:48:02.834Z | GET /api/admin/reservas?page=1&limit=10 | 8ms | 304
2026-05-01T00:48:02.845Z | GET /api/admin/reservas?page=1&limit=10 | 9ms | 304
2026-05-01T00:48:05.998Z | GET /api/admin/financeiro/dashboard?startDate=2026-04-01&endDate=2026-05-01&status=todos&metodo=todos | 28ms | 304
2026-05-01T00:48:06.028Z | GET /api/admin/financeiro/dashboard?startDate=2026-04-01&endDate=2026-05-01&status=todos&metodo=todos | 24ms | 304
2026-05-01T00:48:11.073Z | GET /api/admin/financeiro/dashboard?startDate=2026-04-01&endDate=2026-05-01&status=todos&metodo=mpesa | 17ms | 200
2026-05-01T00:48:15.385Z | GET /api/admin/financeiro/dashboard?startDate=2026-04-01&endDate=2026-05-01&status=todos&metodo=cartao | 15ms | 200
2026-05-01T00:48:19.041Z | GET /api/admin/financeiro/dashboard?startDate=2026-04-01&endDate=2026-05-01&status=todos&metodo=todos | 17ms | 304
2026-05-01T00:48:21.592Z | GET /api/admin/financeiro/dashboard?startDate=2026-04-01&endDate=2026-05-01&status=todos&metodo=mpesa | 13ms | 304
2026-05-01T00:48:24.133Z | GET /api/admin/financeiro/dashboard?startDate=2026-04-01&endDate=2026-05-01&status=todos&metodo=dinheiro | 15ms | 200
2026-05-01T00:48:25.985Z | GET /api/admin/financeiro/dashboard?startDate=2026-04-01&endDate=2026-05-01&status=todos&metodo=dinheiro | 16ms | 304
2026-05-01T00:48:27.556Z | GET /api/admin/quartos/estatisticas | 11ms | 304
2026-05-01T00:48:27.586Z | GET /api/admin/quartos/?page=1&limit=10&sortBy=room_number&order=asc | 38ms | 304
2026-05-01T00:48:27.592Z | GET /api/admin/quartos/estatisticas | 22ms | 304
2026-05-01T00:48:27.613Z | GET /api/admin/quartos/?page=1&limit=10&sortBy=room_number&order=asc | 20ms | 304
2026-05-01T00:48:32.773Z | GET /api/admin/quartos/estatisticas | 5ms | 304
2026-05-01T00:48:32.774Z | GET /api/admin/quartos/?page=1&limit=10&floor=1&sortBy=room_number&order=asc | 7ms | 200
2026-05-01T00:48:39.524Z | GET /api/admin/quartos/estatisticas | 3ms | 304
2026-05-01T00:48:39.525Z | GET /api/admin/quartos/?page=1&limit=10&sortBy=room_number&order=asc | 5ms | 304
2026-05-01T00:48:42.105Z | GET /api/admin/quartos/estatisticas | 4ms | 304
2026-05-01T00:48:42.114Z | GET /api/admin/quartos/?page=1&limit=10&status=occupied&sortBy=room_number&order=asc | 7ms | 200
2026-05-01T00:48:47.826Z | GET /api/admin/quartos/?page=1&limit=10&sortBy=room_number&order=asc | 4ms | 304
2026-05-01T00:48:47.826Z | GET /api/admin/quartos/estatisticas | 3ms | 304
2026-05-01T00:48:50.335Z | GET /api/admin/quartos/estatisticas | 5ms | 304
2026-05-01T00:48:50.338Z | GET /api/admin/quartos/?page=1&limit=10&type=standard&sortBy=room_number&order=asc | 5ms | 200
2026-05-01T00:48:52.937Z | GET /api/admin/quartos/?page=1&limit=10&type=deluxe&sortBy=room_number&order=asc | 4ms | 200
2026-05-01T00:48:52.937Z | GET /api/admin/quartos/estatisticas | 3ms | 304
2026-05-01T00:48:55.225Z | GET /api/admin/quartos/estatisticas | 6ms | 304
2026-05-01T00:48:55.233Z | GET /api/admin/quartos/?page=1&limit=10&type=suite&sortBy=room_number&order=asc | 4ms | 200
2026-05-01T00:48:57.284Z | GET /api/admin/relatorios/receita?startDate=2026-04-01&endDate=2026-05-01&previousStartDate=2026-03-01&previousEndDate=2026-04-01&roomType=todos&paymentMethod=todos&groupBy=month&periodo=mes | 29ms | 500
2026-05-01T00:48:57.292Z | GET /api/admin/relatorios/receita?startDate=2026-04-01&endDate=2026-05-01&previousStartDate=2026-03-01&previousEndDate=2026-04-01&roomType=todos&paymentMethod=todos&groupBy=month&periodo=mes | 38ms | 500
2026-05-01T00:49:00.081Z | GET /api/admin/relatorios/comparativo?startDate=2026-04-01&endDate=2026-05-01&previousStartDate=2026-03-01&previousEndDate=2026-04-01&roomType=todos&paymentMethod=todos&groupBy=month&periodo=mes | 87ms | 200
2026-05-01T00:49:00.094Z | GET /api/admin/relatorios/comparativo?startDate=2026-04-01&endDate=2026-05-01&previousStartDate=2026-03-01&previousEndDate=2026-04-01&roomType=todos&paymentMethod=todos&groupBy=month&periodo=mes | 11ms | 304
2026-05-01T00:49:01.914Z | GET /api/admin/utilizadores?page=1&limit=10 | 10ms | 304
2026-05-01T00:49:01.923Z | GET /api/admin/utilizadores?page=1&limit=10 | 6ms | 304
2026-05-01T00:49:03.880Z | GET /api/admin/logs | 9ms | 200
2026-05-01T00:49:03.893Z | GET /api/admin/logs | 12ms | 304
2026-05-01T00:49:11.720Z | GET /api/admin/quartos/lixeira? | 3ms | 304
2026-05-01T00:49:11.723Z | GET /api/admin/quartos/lixeira? | 2ms | 304
2026-05-01T00:49:14.047Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T00:49:14.053Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T00:49:14.084Z | GET /api/admin/dashboard/ocupacao-por-tipo | 18ms | 404
2026-05-01T00:49:14.085Z | GET /api/admin/dashboard/ocupacao-por-tipo | 18ms | 404
2026-05-01T00:49:15.457Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T00:49:15.467Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T00:49:15.490Z | GET /api/admin/reservas?limit=500 | 7ms | 304
2026-05-01T00:49:15.505Z | GET /api/admin/reservas?limit=500 | 8ms | 304
2026-05-01T00:49:18.547Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T00:49:18.576Z | GET /api/admin/reservas?limit=500 | 8ms | 304
2026-05-01T00:49:21.424Z | GET /api/admin/dashboard/metrics | 3ms | 200
2026-05-01T00:49:21.429Z | GET /api/admin/dashboard/metrics | 3ms | 200
2026-05-01T00:49:21.457Z | GET /api/admin/dashboard/ocupacao-por-tipo | 16ms | 404
2026-05-01T00:49:21.457Z | GET /api/admin/dashboard/ocupacao-por-tipo | 15ms | 404
2026-05-01T00:49:51.421Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T00:50:21.423Z | GET /api/admin/dashboard/metrics | 3ms | 200
2026-05-01T00:50:51.449Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T00:51:21.453Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T00:51:51.454Z | GET /api/admin/dashboard/metrics | 3ms | 200
2026-05-01T00:52:21.461Z | GET /api/admin/dashboard/metrics | 8ms | 200
2026-05-01T00:52:51.464Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T00:53:21.474Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T00:53:51.487Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T00:54:21.501Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T00:54:51.501Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T00:55:21.515Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T00:55:51.602Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T00:56:21.659Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T00:56:51.756Z | GET /api/admin/dashboard/metrics | 3ms | 200
2026-05-01T00:57:21.755Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T00:57:51.833Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T00:58:22.060Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T00:58:52.112Z | GET /api/admin/dashboard/metrics | 3ms | 200
2026-05-01T00:59:22.149Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T00:59:52.221Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T01:00:22.257Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:00:52.321Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:01:22.378Z | GET /api/admin/dashboard/metrics | 3ms | 200
2026-05-01T01:01:52.473Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T01:02:22.620Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T01:02:52.763Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T01:03:22.707Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:03:53.553Z | GET /api/admin/dashboard/metrics | 10ms | 200
2026-05-01T01:04:23.709Z | GET /api/admin/dashboard/metrics | 3ms | 200
2026-05-01T01:04:53.646Z | GET /api/admin/dashboard/metrics | 18ms | 200
2026-05-01T01:05:23.645Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T01:05:53.707Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:06:23.901Z | GET /api/admin/dashboard/metrics | 6ms | 200
2026-05-01T01:06:54.059Z | GET /api/admin/dashboard/metrics | 24ms | 200
2026-05-01T01:07:24.107Z | GET /api/admin/dashboard/metrics | 6ms | 200
2026-05-01T01:07:54.694Z | GET /api/admin/dashboard/metrics | 7ms | 200
2026-05-01T01:08:24.717Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:08:54.775Z | GET /api/admin/dashboard/metrics | 6ms | 200
2026-05-01T01:09:25.532Z | GET /api/admin/dashboard/metrics | 464ms | 200
2026-05-01T01:09:55.721Z | GET /api/admin/dashboard/metrics | 10ms | 200
2026-05-01T01:10:25.956Z | GET /api/admin/dashboard/metrics | 12ms | 200
2026-05-01T01:10:55.986Z | GET /api/admin/dashboard/metrics | 6ms | 200
2026-05-01T01:11:26.106Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:11:56.187Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:12:26.315Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T01:12:56.368Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T01:13:26.537Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T01:13:56.528Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T01:14:26.931Z | GET /api/admin/dashboard/metrics | 11ms | 200
2026-05-01T01:14:56.549Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:15:26.548Z | GET /api/admin/dashboard/metrics | 3ms | 200
2026-05-01T01:15:56.551Z | GET /api/admin/dashboard/metrics | 7ms | 200
2026-05-01T01:16:26.792Z | GET /api/admin/dashboard/metrics | 212ms | 200
2026-05-01T01:16:56.569Z | GET /api/admin/dashboard/metrics | 3ms | 200
2026-05-01T01:17:26.566Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T01:17:56.574Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T01:18:26.600Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:18:56.608Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:19:26.669Z | GET /api/admin/dashboard/metrics | 9ms | 200
2026-05-01T01:19:56.737Z | GET /api/admin/dashboard/metrics | 63ms | 200
2026-05-01T01:20:26.634Z | GET /api/admin/dashboard/metrics | 8ms | 200
2026-05-01T01:20:56.781Z | GET /api/admin/dashboard/metrics | 71ms | 200
2026-05-01T01:21:26.649Z | GET /api/admin/dashboard/metrics | 10ms | 200
2026-05-01T01:21:56.653Z | GET /api/admin/dashboard/metrics | 10ms | 200
2026-05-01T01:22:26.677Z | GET /api/admin/dashboard/metrics | 20ms | 200
2026-05-01T01:22:56.679Z | GET /api/admin/dashboard/metrics | 9ms | 200
2026-05-01T01:23:26.680Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T01:23:56.683Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T01:24:26.689Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:24:56.699Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T01:25:26.750Z | GET /api/admin/dashboard/metrics | 6ms | 200
2026-05-01T01:25:57.045Z | GET /api/admin/dashboard/metrics | 207ms | 200
2026-05-01T01:26:26.846Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:26:56.896Z | GET /api/admin/dashboard/metrics | 7ms | 200
2026-05-01T01:27:26.977Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:27:57.028Z | GET /api/admin/dashboard/metrics | 11ms | 200
2026-05-01T01:28:27.081Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:28:57.171Z | GET /api/admin/dashboard/metrics | 25ms | 200
2026-05-01T01:29:27.187Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:29:57.282Z | GET /api/admin/dashboard/metrics | 7ms | 200
2026-05-01T01:30:27.858Z | GET /api/admin/dashboard/metrics | 11ms | 200
2026-05-01T01:30:42.445Z | GET /api/clientes/844626924 | 27ms | 404
2026-05-01T01:30:42.482Z | GET /api/clientes/844626924 | 60ms | 404
2026-05-01T01:30:58.900Z | GET /api/admin/dashboard/metrics | 162ms | 200
2026-05-01T01:31:28.799Z | GET /api/admin/dashboard/metrics | 10ms | 200
2026-05-01T01:31:59.040Z | GET /api/admin/dashboard/metrics | 10ms | 200
2026-05-01T01:32:29.620Z | GET /api/admin/dashboard/metrics | 227ms | 200
2026-05-01T01:32:59.201Z | GET /api/admin/dashboard/metrics | 6ms | 200
2026-05-01T01:33:29.206Z | GET /api/admin/dashboard/metrics | 6ms | 200
2026-05-01T01:33:59.303Z | GET /api/admin/dashboard/metrics | 10ms | 200
2026-05-01T01:34:29.491Z | GET /api/admin/dashboard/metrics | 125ms | 200
2026-05-01T01:34:59.349Z | GET /api/admin/dashboard/metrics | 22ms | 200
2026-05-01T01:35:21.829Z | GET /api/admin/dashboard/metrics | 13ms | 200
2026-05-01T01:35:21.842Z | GET /api/admin/dashboard/metrics | 6ms | 200
2026-05-01T01:35:21.944Z | GET /api/admin/dashboard/ocupacao-por-tipo | 69ms | 404
2026-05-01T01:35:21.958Z | GET /api/admin/dashboard/ocupacao-por-tipo | 82ms | 404
2026-05-01T01:35:51.718Z | GET /api/admin/dashboard/metrics | 134ms | 200
2026-05-01T01:36:26.096Z | GET /api/admin/dashboard/metrics | 2638ms | 200
2026-05-01T01:36:52.763Z | GET /api/admin/dashboard/metrics | 154ms | 200
2026-05-01T01:37:23.970Z | GET /api/admin/dashboard/metrics | 140ms | 200
2026-05-01T01:37:53.219Z | GET /api/admin/dashboard/metrics | 74ms | 200
2026-05-01T01:38:22.683Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T01:38:52.699Z | GET /api/admin/dashboard/metrics | 8ms | 200
2026-05-01T01:39:22.799Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:39:24.213Z | POST /api/clientes/identificar | 55ms | 200
2026-05-01T01:39:52.937Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:40:23.056Z | GET /api/admin/dashboard/metrics | 24ms | 200
2026-05-01T01:40:53.414Z | GET /api/admin/dashboard/metrics | 9ms | 200
2026-05-01T01:41:23.652Z | GET /api/admin/dashboard/metrics | 9ms | 200
2026-05-01T01:41:53.743Z | GET /api/admin/dashboard/metrics | 6ms | 200
2026-05-01T01:42:23.956Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:42:54.067Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:43:24.174Z | GET /api/admin/dashboard/metrics | 14ms | 200
2026-05-01T01:43:54.269Z | GET /api/admin/dashboard/metrics | 7ms | 200
2026-05-01T01:44:24.370Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:44:54.478Z | GET /api/admin/dashboard/metrics | 12ms | 200
2026-05-01T01:45:24.545Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:45:54.750Z | GET /api/admin/dashboard/metrics | 19ms | 200
2026-05-01T01:46:24.882Z | GET /api/admin/dashboard/metrics | 3ms | 200
2026-05-01T01:46:55.293Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:47:25.542Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T01:47:55.785Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T01:48:26.003Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T01:48:56.082Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T01:49:26.169Z | GET /api/admin/dashboard/metrics | 7ms | 200
2026-05-01T01:49:56.519Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T01:50:26.631Z | GET /api/admin/dashboard/metrics | 7ms | 200
2026-05-01T01:50:56.661Z | GET /api/admin/dashboard/metrics | 6ms | 200
2026-05-01T01:51:26.743Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:51:57.644Z | GET /api/admin/dashboard/metrics | 13ms | 200
2026-05-01T01:52:28.041Z | GET /api/admin/dashboard/metrics | 13ms | 200
2026-05-01T01:52:38.835Z | GET /api/clientes/844626924 | 13ms | 404
2026-05-01T01:52:38.848Z | GET /api/clientes/844626924 | 25ms | 404
2026-05-01T01:53:03.328Z | GET /api/admin/dashboard/metrics | 3929ms | 200
2026-05-01T01:53:29.173Z | GET /api/admin/dashboard/metrics | 29ms | 200
2026-05-01T01:53:58.960Z | GET /api/admin/dashboard/metrics | 11ms | 200
2026-05-01T01:54:29.185Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:54:59.554Z | GET /api/admin/dashboard/metrics | 115ms | 200
2026-05-01T01:55:29.649Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T01:55:59.987Z | GET /api/admin/dashboard/metrics | 9ms | 200
2026-05-01T01:56:30.098Z | GET /api/admin/dashboard/metrics | 9ms | 200
2026-05-01T01:57:00.271Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:57:30.400Z | GET /api/admin/dashboard/metrics | 16ms | 200
2026-05-01T01:58:00.660Z | GET /api/admin/dashboard/metrics | 20ms | 200
2026-05-01T01:58:30.753Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T01:59:00.955Z | GET /api/admin/dashboard/metrics | 14ms | 200
2026-05-01T01:59:31.026Z | GET /api/admin/dashboard/metrics | 11ms | 200
2026-05-01T02:00:02.377Z | GET /api/admin/dashboard/metrics | 538ms | 200
2026-05-01T02:00:31.612Z | GET /api/admin/dashboard/metrics | 122ms | 200
2026-05-01T02:01:02.298Z | GET /api/admin/dashboard/metrics | 8ms | 200
2026-05-01T02:01:32.603Z | GET /api/admin/dashboard/metrics | 156ms | 200
2026-05-01T02:02:03.903Z | GET /api/admin/dashboard/metrics | 414ms | 200
2026-05-01T02:02:33.092Z | GET /api/admin/dashboard/metrics | 6ms | 200
2026-05-01T02:03:03.254Z | GET /api/admin/dashboard/metrics | 12ms | 200
2026-05-01T02:03:33.534Z | GET /api/admin/dashboard/metrics | 160ms | 200
2026-05-01T02:04:03.968Z | GET /api/admin/dashboard/metrics | 105ms | 200
2026-05-01T02:04:34.094Z | GET /api/admin/dashboard/metrics | 6ms | 200
2026-05-01T02:05:04.188Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T02:05:34.234Z | GET /api/admin/dashboard/metrics | 7ms | 200
2026-05-01T02:06:04.490Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T02:06:34.722Z | GET /api/admin/dashboard/metrics | 6ms | 200
2026-05-01T02:07:04.869Z | GET /api/admin/dashboard/metrics | 12ms | 200
2026-05-01T02:07:35.262Z | GET /api/admin/dashboard/metrics | 58ms | 200
2026-05-01T02:08:05.238Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T02:08:35.315Z | GET /api/admin/dashboard/metrics | 11ms | 200
2026-05-01T02:09:05.953Z | GET /api/admin/dashboard/metrics | 145ms | 200
2026-05-01T02:09:42.092Z | GET /api/admin/dashboard/metrics | 5225ms | 200
2026-05-01T02:10:08.285Z | GET /api/admin/dashboard/metrics | 2295ms | 200
2026-05-01T02:10:35.821Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T02:11:06.046Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T02:11:36.079Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T02:12:06.339Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T02:12:36.512Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T02:13:06.682Z | GET /api/admin/dashboard/metrics | 17ms | 200
2026-05-01T02:13:34.179Z | GET /api/admin/dashboard/metrics | 8ms | 200
2026-05-01T02:13:34.186Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T02:13:34.279Z | GET /api/admin/dashboard/ocupacao-por-tipo | 45ms | 404
2026-05-01T02:13:34.302Z | GET /api/admin/dashboard/ocupacao-por-tipo | 67ms | 404
2026-05-01T02:14:06.144Z | GET /api/admin/dashboard/metrics | 864ms | 200
2026-05-01T02:14:17.581Z | POST /api/clientes/identificar | 33ms | 200
2026-05-01T02:14:35.979Z | GET /api/admin/dashboard/metrics | 875ms | 200
2026-05-01T02:15:08.056Z | GET /api/admin/dashboard/metrics | 1354ms | 200
2026-05-01T02:15:35.127Z | GET /api/admin/dashboard/metrics | 38ms | 200
2026-05-01T02:16:05.099Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T02:16:35.178Z | GET /api/admin/dashboard/metrics | 14ms | 200
2026-05-01T02:17:08.028Z | GET /api/admin/dashboard/metrics | 1722ms | 200
2026-05-01T02:17:40.042Z | GET /api/admin/dashboard/metrics | 3359ms | 200
2026-05-01T02:18:05.432Z | GET /api/admin/dashboard/metrics | 115ms | 200
2026-05-01T02:18:35.702Z | GET /api/admin/dashboard/metrics | 279ms | 200
2026-05-01T02:19:06.230Z | GET /api/admin/dashboard/metrics | 23ms | 200
2026-05-01T02:19:36.379Z | GET /api/admin/dashboard/metrics | 11ms | 200
2026-05-01T02:20:06.692Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T02:20:36.782Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T02:21:06.957Z | GET /api/admin/dashboard/metrics | 12ms | 200
2026-05-01T02:21:37.240Z | GET /api/admin/dashboard/metrics | 129ms | 200
2026-05-01T02:22:07.066Z | GET /api/admin/dashboard/metrics | 6ms | 200
2026-05-01T02:22:42.686Z | GET /api/admin/dashboard/metrics | 4174ms | 200
2026-05-01T02:23:10.684Z | GET /api/admin/dashboard/metrics | 39ms | 200
2026-05-01T02:23:37.866Z | GET /api/admin/dashboard/metrics | 220ms | 200
2026-05-01T02:24:08.173Z | GET /api/admin/dashboard/metrics | 101ms | 200
2026-05-01T02:24:38.352Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T02:25:08.484Z | GET /api/admin/dashboard/metrics | 6ms | 200
2026-05-01T02:25:38.779Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T02:26:08.867Z | GET /api/admin/dashboard/metrics | 6ms | 200
2026-05-01T02:26:39.061Z | GET /api/admin/dashboard/metrics | 20ms | 200
2026-05-01T02:27:09.357Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T02:27:39.683Z | GET /api/admin/dashboard/metrics | 7ms | 200
2026-05-01T02:28:10.481Z | GET /api/admin/dashboard/metrics | 257ms | 200
2026-05-01T02:28:40.329Z | GET /api/admin/dashboard/metrics | 50ms | 200
2026-05-01T02:29:10.653Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T02:29:40.809Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T02:30:11.001Z | GET /api/admin/dashboard/metrics | 14ms | 200
2026-05-01T02:30:41.093Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T02:31:11.346Z | GET /api/admin/dashboard/metrics | 24ms | 200
2026-05-01T02:31:41.816Z | GET /api/admin/dashboard/metrics | 23ms | 200
2026-05-01T02:32:12.065Z | GET /api/admin/dashboard/metrics | 7ms | 200
2026-05-01T02:32:42.121Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T02:33:14.226Z | GET /api/admin/dashboard/metrics | 1136ms | 200
2026-05-01T02:33:42.915Z | GET /api/admin/dashboard/metrics | 14ms | 200
2026-05-01T02:34:13.056Z | GET /api/admin/dashboard/metrics | 12ms | 200
2026-05-01T02:34:49.901Z | GET /api/admin/dashboard/metrics | 4512ms | 200
2026-05-01T02:35:13.626Z | GET /api/admin/dashboard/metrics | 54ms | 200
2026-05-01T02:35:43.170Z | GET /api/admin/dashboard/metrics | 5ms | 200
2026-05-01T02:36:13.201Z | GET /api/admin/dashboard/metrics | 18ms | 200
2026-05-01T02:36:43.219Z | GET /api/admin/dashboard/metrics | 6ms | 200
2026-05-01T02:37:13.194Z | GET /api/admin/dashboard/metrics | 9ms | 200
2026-05-01T02:37:43.314Z | GET /api/admin/dashboard/metrics | 7ms | 200
2026-05-01T02:38:13.685Z | GET /api/admin/dashboard/metrics | 4ms | 200
2026-05-01T02:38:46.692Z | GET /api/admin/dashboard/metrics | 1791ms | 200
2026-05-01T02:39:16.282Z | GET /api/admin/dashboard/metrics | 1180ms | 200
2026-05-01T02:39:45.617Z | GET /api/admin/dashboard/metrics | 177ms | 200
2026-05-01T02:40:15.233Z | GET /api/admin/dashboard/metrics | 30ms | 200
2026-05-01T02:40:49.063Z | GET /api/admin/dashboard/metrics | 2680ms | 200
2026-05-01T02:41:15.336Z | GET /api/admin/dashboard/metrics | 30ms | 200
2026-05-01T02:41:45.652Z | GET /api/admin/dashboard/metrics | 262ms | 200
2026-05-01T02:42:21.686Z | GET /api/admin/dashboard/metrics | 233ms | 200
2026-05-01T02:42:50.655Z | GET /api/admin/dashboard/metrics | 375ms | 200
2026-05-01T02:43:16.060Z | GET /api/admin/dashboard/metrics | 183ms | 200
